iter_name,gi,pj,sk,cl,gmod_pa,phi_rad,psi_rad,cval_pa,x_min,x_max,spread,z_max,n_floor,retained_frac,ranoff_frac
grid_g6_p3_s3_c5,6,3,3,5,80000000.00000003,0.675,0.175,2500.0,0.00248392,0.841938,0.83945408,0.177677,634,0.015527950310559006,0.0
grid_g3_p3_s4_c0,3,3,4,0,8944271.90999916,0.675,0.2333333333333333,0.0,0.00376725,1.4574,1.45363275,0.208861,613,0.046583850931677016,0.0
grid_g0_p3_s4_c1,0,3,4,1,1000000.0,0.675,0.2333333333333333,500.0,0.00970317,1.96612,1.95641683,0.315093,582,0.07763975155279502,0.007763975155279503
grid_g5_p3_s3_c6,5,3,3,6,38539699.35995991,0.675,0.175,3000.0,0.00112253,0.742725,0.74160247,0.20041399999999998,624,0.031055900621118012,0.0
grid_g1_p3_s4_c1,1,3,4,1,2075781.6311124284,0.675,0.2333333333333333,500.0,0.00189566,1.67768,1.67578434,0.312629,579,0.07298136645962733,0.003105590062111801
grid_g4_p3_s4_c0,4,3,4,0,18566355.33445113,0.675,0.2333333333333333,0.0,0.00162454,1.30791,1.30628546,0.144744,628,0.020186335403726708,0.0
grid_g2_p3_s4_c1,2,3,4,1,4308869.380063765,0.675,0.2333333333333333,500.0,0.0052765,1.6471,1.6418235,0.271971,600,0.06366459627329192,0.0
grid_g3_p3_s4_c1,3,3,4,1,8944271.90999916,0.675,0.2333333333333333,500.0,0.000937435,1.43229,1.431352565,0.27372199999999997,596,0.059006211180124224,0.0
grid_g6_p3_s3_c6,6,3,3,6,80000000.00000003,0.675,0.175,3000.0,0.00325317,0.711811,0.7085578299999999,0.214256,631,0.020186335403726708,0.0
grid_g0_p3_s4_c2,0,3,4,2,1000000.0,0.675,0.2333333333333333,1000.0,0.000931956,1.9595,1.958568044,0.235158,588,0.05745341614906832,0.010869565217391304
grid_g5_p3_s4_c0,5,3,4,0,38539699.35995991,0.675,0.2333333333333333,0.0,0.00229416,1.3266,1.32430584,0.12348300000000001,621,0.03260869565217391,0.0
grid_g1_p3_s4_c2,1,3,4,2,2075781.6311124284,0.675,0.2333333333333333,1000.0,0.000351183,1.64217,1.6418188169999999,0.292663,587,0.07298136645962733,0.003105590062111801
grid_g4_p3_s4_c1,4,3,4,1,18566355.33445113,0.675,0.2333333333333333,500.0,0.000172843,1.34662,1.3464471569999998,0.196096,610,0.04503105590062112,0.0
grid_g2_p3_s4_c2,2,3,4,2,4308869.380063765,0.675,0.2333333333333333,1000.0,0.000601517,1.6509,1.650298483,0.18004399999999998,597,0.05434782608695652,0.006211180124223602
grid_g6_p3_s4_c0,6,3,4,0,80000000.00000003,0.675,0.2333333333333333,0.0,0.000180927,1.39982,1.3996390730000001,0.12410299999999999,627,0.026397515527950312,0.0
grid_g3_p3_s4_c2,3,3,4,2,8944271.90999916,0.675,0.2333333333333333,1000.0,0.00310953,1.42387,1.42076047,0.19873,606,0.055900621118012424,0.0015527950310559005
grid_g0_p3_s4_c3,0,3,4,3,1000000.0,0.675,0.2333333333333333,1500.0,0.000935381,1.87406,1.8731246190000002,0.30219,595,0.055900621118012424,0.007763975155279503
grid_g5_p3_s4_c1,5,3,4,1,38539699.35995991,0.675,0.2333333333333333,500.0,0.00400944,1.18211,1.17810056,0.15856199999999998,615,0.03260869565217391,0.0
grid_g1_p3_s4_c3,1,3,4,3,2075781.6311124284,0.675,0.2333333333333333,1500.0,0.0011392,1.76504,1.7639008,0.290052,589,0.06832298136645963,0.003105590062111801
grid_g4_p3_s4_c2,4,3,4,2,18566355.33445113,0.675,0.2333333333333333,1000.0,0.000208721,1.19742,1.197211279,0.200523,608,0.049689440993788817,0.003105590062111801
grid_g2_p3_s4_c3,2,3,4,3,4308869.380063765,0.675,0.2333333333333333,1500.0,0.00274594,1.63731,1.63456406,0.196768,600,0.05434782608695652,0.004658385093167702
grid_g3_p3_s4_c3,3,3,4,3,8944271.90999916,0.675,0.2333333333333333,1500.0,0.00707812,1.40555,1.39847188,0.245451,600,0.06366459627329192,0.0015527950310559005
grid_g0_p3_s4_c4,0,3,4,4,1000000.0,0.675,0.2333333333333333,2000.0,0.000994946,1.74483,1.743835054,0.307159,593,0.05434782608695652,0.004658385093167702
grid_g6_p3_s4_c1,6,3,4,1,80000000.00000003,0.675,0.2333333333333333,500.0,0.00083634,1.19368,1.19284366,0.16472499999999998,617,0.031055900621118012,0.0
grid_g5_p3_s4_c2,5,3,4,2,38539699.35995991,0.675,0.2333333333333333,1000.0,0.00328086,1.88008,1.87679914,0.155989,623,0.031055900621118012,0.0
grid_g1_p3_s4_c4,1,3,4,4,2075781.6311124284,0.675,0.2333333333333333,2000.0,0.000521988,1.72494,1.724418012,0.203929,595,0.06366459627329192,0.003105590062111801
grid_g4_p3_s4_c3,4,3,4,3,18566355.33445113,0.675,0.2333333333333333,1500.0,0.00308887,1.43695,1.43386113,0.195324,610,0.040372670807453416,0.006211180124223602
grid_g2_p3_s4_c4,2,3,4,4,4308869.380063765,0.675,0.2333333333333333,2000.0,0.000311971,1.52364,1.5233280290000002,0.23485599999999998,616,0.037267080745341616,0.0015527950310559005
grid_g0_p3_s4_c5,0,3,4,5,1000000.0,0.675,0.2333333333333333,2500.0,0.00137459,1.68961,1.68823541,0.260201,589,0.05745341614906832,0.013975155279503106
grid_g3_p3_s4_c4,3,3,4,4,8944271.90999916,0.675,0.2333333333333333,2000.0,0.0018441,1.59437,1.5925259,0.191214,628,0.023291925465838508,0.0
grid_g6_p3_s4_c2,6,3,4,2,80000000.00000003,0.675,0.2333333333333333,1000.0,0.001163,1.50141,1.5002469999999999,0.142306,634,0.015527950310559006,0.0
grid_g5_p3_s4_c3,5,3,4,3,38539699.35995991,0.675,0.2333333333333333,1500.0,0.00371815,1.17096,1.16724185,0.186772,621,0.03571428571428571,0.0
grid_g1_p3_s4_c5,1,3,4,5,2075781.6311124284,0.675,0.2333333333333333,2500.0,0.0010822,1.5469,1.5458178,0.248613,590,0.05124223602484472,0.007763975155279503
grid_g4_p3_s4_c4,4,3,4,4,18566355.33445113,0.675,0.2333333333333333,2000.0,0.00280297,0.9918,0.98899703,0.22242199999999998,596,0.06366459627329192,0.010869565217391304
grid_g2_p3_s4_c5,2,3,4,5,4308869.380063765,0.675,0.2333333333333333,2500.0,0.000756492,1.52408,1.523323508,0.19852699999999998,608,0.043478260869565216,0.004658385093167702
grid_g0_p3_s4_c6,0,3,4,6,1000000.0,0.675,0.2333333333333333,3000.0,0.000321637,1.61273,1.612408363,0.19749899999999998,615,0.031055900621118012,0.009316770186335404
grid_g3_p3_s4_c5,3,3,4,5,8944271.90999916,0.675,0.2333333333333333,2500.0,0.00388571,1.64421,1.64032429,0.17802099999999998,629,0.020186335403726708,0.003105590062111801
grid_g6_p3_s4_c3,6,3,4,3,80000000.00000003,0.675,0.2333333333333333,1500.0,0.00099497,1.36446,1.36346503,0.176734,627,0.026397515527950312,0.0
grid_g5_p3_s4_c4,5,3,4,4,38539699.35995991,0.675,0.2333333333333333,2000.0,0.00332325,1.06056,1.05723675,0.19585,620,0.024844720496894408,0.0
grid_g4_p3_s4_c5,4,3,4,5,18566355.33445113,0.675,0.2333333333333333,2500.0,0.00271837,1.00303,1.0003116300000001,0.198822,626,0.026397515527950312,0.0015527950310559005
grid_g1_p3_s4_c6,1,3,4,6,2075781.6311124284,0.675,0.2333333333333333,3000.0,0.00361669,1.67609,1.67247331,0.20410899999999998,617,0.034161490683229816,0.0
grid_g2_p3_s4_c6,2,3,4,6,4308869.380063765,0.675,0.2333333333333333,3000.0,0.00171062,1.22184,1.22012938,0.193857,615,0.026397515527950312,0.004658385093167702
grid_g6_p3_s4_c4,6,3,4,4,80000000.00000003,0.675,0.2333333333333333,2000.0,0.000447578,0.916229,0.915781422,0.21414,609,0.05434782608695652,0.0
grid_g3_p3_s4_c6,3,3,4,6,8944271.90999916,0.675,0.2333333333333333,3000.0,0.00020377,1.05761,1.05740623,0.23297299999999999,626,0.021739130434782608,0.006211180124223602
grid_g0_p3_s5_c0,0,3,5,0,1000000.0,0.675,0.2916666666666666,0.0,0.000710677,1.96814,1.967429323,0.25321,595,0.062111801242236024,0.003105590062111801
grid_g5_p3_s4_c5,5,3,4,5,38539699.35995991,0.675,0.2333333333333333,2500.0,0.00284483,0.796456,0.79361117,0.208482,625,0.023291925465838508,0.006211180124223602
grid_g1_p3_s5_c0,1,3,5,0,2075781.6311124284,0.675,0.2916666666666666,0.0,0.0079359,1.8077,1.7997641,0.277078,597,0.06677018633540373,0.0
grid_g4_p3_s4_c6,4,3,4,6,18566355.33445113,0.675,0.2333333333333333,3000.0,0.000689882,1.54722,1.546530118,0.171263,620,0.034161490683229816,0.0
grid_g2_p3_s5_c0,2,3,5,0,4308869.380063765,0.675,0.2916666666666666,0.0,0.000459141,1.60374,1.6032808589999998,0.313905,593,0.07763975155279502,0.0015527950310559005
grid_g3_p3_s5_c0,3,3,5,0,8944271.90999916,0.675,0.2916666666666666,0.0,0.00233673,1.52219,1.51985327,0.15206899999999998,614,0.046583850931677016,0.0
grid_g0_p3_s5_c1,0,3,5,1,1000000.0,0.675,0.2916666666666666,500.0,0.00619112,1.96172,1.95552888,0.382454,548,0.06677018633540373,0.059006211180124224
grid_g6_p3_s4_c5,6,3,4,5,80000000.00000003,0.675,0.2333333333333333,2500.0,0.000645235,0.83416,0.833514765,0.20704,613,0.046583850931677016,0.0
grid_g5_p3_s4_c6,5,3,4,6,38539699.35995991,0.675,0.2333333333333333,3000.0,0.00100911,0.865558,0.86454889,0.21073699999999998,632,0.017080745341614908,0.0015527950310559005
grid_g1_p3_s5_c1,1,3,5,1,2075781.6311124284,0.675,0.2916666666666666,500.0,0.00495424,1.85837,1.85341576,0.337115,577,0.08074534161490683,0.010869565217391304
grid_g4_p3_s5_c0,4,3,5,0,18566355.33445113,0.675,0.2916666666666666,0.0,0.000221048,1.42169,1.421468952,0.137711,625,0.026397515527950312,0.0
grid_g2_p3_s5_c1,2,3,5,1,4308869.380063765,0.675,0.2916666666666666,500.0,0.000175406,1.84371,1.8435345939999999,0.30119799999999997,589,0.07453416149068323,0.004658385093167702
grid_g3_p3_s5_c1,3,3,5,1,8944271.90999916,0.675,0.2916666666666666,500.0,1.03836e-05,1.581,1.5809896164,0.271941,599,0.062111801242236024,0.0
grid_g0_p3_s5_c2,0,3,5,2,1000000.0,0.675,0.2916666666666666,1000.0,0.0136416,1.9828,1.9691584,0.22459099999999999,551,0.07298136645962733,0.04192546583850932
grid_g6_p3_s4_c6,6,3,4,6,80000000.00000003,0.675,0.2333333333333333,3000.0,0.00325237,0.690163,0.68691063,0.209569,631,0.020186335403726708,0.0
grid_g5_p3_s5_c0,5,3,5,0,38539699.35995991,0.675,0.2916666666666666,0.0,0.00633601,1.35014,1.3438039899999998,0.13083,622,0.031055900621118012,0.0
grid_g1_p3_s5_c2,1,3,5,2,2075781.6311124284,0.675,0.2916666666666666,1000.0,0.010909,1.97466,1.963751,0.17604499999999998,585,0.04192546583850932,0.027950310559006212
grid_g4_p3_s5_c1,4,3,5,1,18566355.33445113,0.675,0.2916666666666666,500.0,0.00146775,1.45516,1.45369225,0.25669200000000003,609,0.052795031055900624,0.0
grid_g2_p3_s5_c2,2,3,5,2,4308869.380063765,0.675,0.2916666666666666,1000.0,0.00518725,1.71804,1.71285275,0.319478,583,0.06987577639751552,0.010869565217391304
grid_g3_p3_s5_c2,3,3,5,2,8944271.90999916,0.675,0.2916666666666666,1000.0,0.00368738,1.45021,1.44652262,0.292126,587,0.07608695652173914,0.004658385093167702
grid_g0_p3_s5_c3,0,3,5,3,1000000.0,0.675,0.2916666666666666,1500.0,0.00605419,1.98801,1.98195581,0.350269,560,0.07298136645962733,0.04192546583850932
grid_g6_p3_s5_c0,6,3,5,0,80000000.00000003,0.675,0.2916666666666666,0.0,0.00197004,1.30183,1.29985996,0.12152299999999999,627,0.023291925465838508,0.0
grid_g5_p3_s5_c1,5,3,5,1,38539699.35995991,0.675,0.2916666666666666,500.0,0.000871052,1.22239,1.2215189480000002,0.197229,614,0.04192546583850932,0.0
grid_g1_p3_s5_c3,1,3,5,3,2075781.6311124284,0.675,0.2916666666666666,1500.0,0.00419335,1.97121,1.96701665,0.267833,582,0.06987577639751552,0.015527950310559006
grid_g4_p3_s5_c2,4,3,5,2,18566355.33445113,0.675,0.2916666666666666,1000.0,0.000399814,1.32184,1.3214401859999998,0.19529,615,0.03881987577639751,0.0
grid_g2_p3_s5_c3,2,3,5,3,4308869.380063765,0.675,0.2916666666666666,1500.0,0.000871442,1.85231,1.851438558,0.29748399999999997,602,0.052795031055900624,0.007763975155279503
grid_g3_p3_s5_c3,3,3,5,3,8944271.90999916,0.675,0.2916666666666666,1500.0,0.000334801,1.9262,1.925865199,0.22378199999999998,617,0.040372670807453416,0.0015527950310559005
grid_g6_p3_s5_c1,6,3,5,1,80000000.00000003,0.675,0.2916666666666666,500.0,0.000753542,1.238,1.237246458,0.169429,623,0.029503105590062112,0.0
grid_g0_p3_s5_c4,0,3,5,4,1000000.0,0.675,0.2916666666666666,2000.0,0.000681974,1.96896,1.9682780260000001,0.322965,561,0.06987577639751552,0.04503105590062112
grid_g5_p3_s5_c2,5,3,5,2,38539699.35995991,0.675,0.2916666666666666,1000.0,0.000867878,1.15805,1.157182122,0.166174,611,0.029503105590062112,0.0015527950310559005
grid_g4_p3_s5_c3,4,3,5,3,18566355.33445113,0.675,0.2916666666666666,1500.0,0.0021545,1.34967,1.3475154999999999,0.174511,613,0.03571428571428571,0.0015527950310559005
grid_g1_p3_s5_c4,1,3,5,4,2075781.6311124284,0.675,0.2916666666666666,2000.0,0.00201426,1.93494,1.9329257400000002,0.347657,568,0.09472049689440994,0.017080745341614908
grid_g2_p3_s5_c4,2,3,5,4,4308869.380063765,0.675,0.2916666666666666,2000.0,0.000541797,1.60326,1.602718203,0.248559,596,0.06366459627329192,0.003105590062111801
grid_g3_p3_s5_c4,3,3,5,4,8944271.90999916,0.675,0.2916666666666666,2000.0,0.00453496,1.61206,1.60752504,0.195347,615,0.023291925465838508,0.018633540372670808
grid_g6_p3_s5_c2,6,3,5,2,80000000.00000003,0.675,0.2916666666666666,1000.0,0.000559128,1.03564,1.035080872,0.161216,614,0.021739130434782608,0.0
grid_g0_p3_s5_c5,0,3,5,5,1000000.0,0.675,0.2916666666666666,2500.0,7.51036e-05,1.8572,1.8571248964,0.324259,586,0.046583850931677016,0.021739130434782608
grid_g5_p3_s5_c3,5,3,5,3,38539699.35995991,0.675,0.2916666666666666,1500.0,0.00382166,0.991719,0.9878973400000001,0.191943,621,0.027950310559006212,0.0015527950310559005
grid_g4_p3_s5_c4,4,3,5,4,18566355.33445113,0.675,0.2916666666666666,2000.0,0.00123283,1.31411,1.31287717,0.17534,613,0.034161490683229816,0.010869565217391304
grid_g1_p3_s5_c5,1,3,5,5,2075781.6311124284,0.675,0.2916666666666666,2500.0,0.000479952,1.87889,1.8784100479999999,0.30846999999999997,580,0.046583850931677016,0.034161490683229816
grid_g2_p3_s5_c5,2,3,5,5,4308869.380063765,0.675,0.2916666666666666,2500.0,0.00158097,1.74351,1.7419290299999999,0.20882399999999998,613,0.026397515527950312,0.007763975155279503
grid_g6_p3_s5_c3,6,3,5,3,80000000.00000003,0.675,0.2916666666666666,1500.0,0.000208375,1.04959,1.049381625,0.17787799999999998,625,0.020186335403726708,0.0
grid_g3_p3_s5_c5,3,3,5,5,8944271.90999916,0.675,0.2916666666666666,2500.0,0.00247002,1.70005,1.69757998,0.196747,588,0.046583850931677016,0.021739130434782608
grid_g0_p3_s5_c6,0,3,5,6,1000000.0,0.675,0.2916666666666666,3000.0,0.000850419,1.97722,1.976369581,0.293578,589,0.059006211180124224,0.017080745341614908
grid_g5_p3_s5_c4,5,3,5,4,38539699.35995991,0.675,0.2916666666666666,2000.0,0.0005522,1.03158,1.0310278,0.202034,620,0.03571428571428571,0.0015527950310559005
grid_g1_p3_s5_c6,1,3,5,6,2075781.6311124284,0.675,0.2916666666666666,3000.0,0.000388033,1.79672,1.7963319670000002,0.271741,590,0.06521739130434782,0.006211180124223602
grid_g4_p3_s5_c5,4,3,5,5,18566355.33445113,0.675,0.2916666666666666,2500.0,0.00266693,1.20194,1.19927307,0.228314,625,0.027950310559006212,0.0015527950310559005
grid_g2_p3_s5_c6,2,3,5,6,4308869.380063765,0.675,0.2916666666666666,3000.0,0.000810356,1.79187,1.7910596440000002,0.25710900000000003,596,0.055900621118012424,0.010869565217391304
grid_g3_p3_s5_c6,3,3,5,6,8944271.90999916,0.675,0.2916666666666666,3000.0,0.00128,1.40325,1.4019700000000002,0.21756699999999998,605,0.049689440993788817,0.003105590062111801
grid_g6_p3_s5_c4,6,3,5,4,80000000.00000003,0.675,0.2916666666666666,2000.0,0.00197455,1.02413,1.02215545,0.17121699999999998,631,0.018633540372670808,0.0015527950310559005
grid_g0_p3_s6_c0,0,3,6,0,1000000.0,0.675,0.35,0.0,0.00736585,1.98557,1.97820415,0.272487,583,0.052795031055900624,0.024844720496894408
grid_g5_p3_s5_c5,5,3,5,5,38539699.35995991,0.675,0.2916666666666666,2500.0,0.00188919,0.800576,0.79868681,0.170854,629,0.010869565217391304,0.0015527950310559005
grid_g1_p3_s6_c0,1,3,6,0,2075781.6311124284,0.675,0.35,0.0,0.00187268,1.90534,1.90346732,0.269343,598,0.062111801242236024,0.004658385093167702
grid_g4_p3_s5_c6,4,3,5,6,18566355.33445113,0.675,0.2916666666666666,3000.0,0.00177583,1.68314,1.6813641700000002,0.18459,624,0.029503105590062112,0.0015527950310559005
grid_g2_p3_s6_c0,2,3,6,0,4308869.380063765,0.675,0.35,0.0,0.00510186,1.90164,1.89653814,0.230786,603,0.059006211180124224,0.003105590062111801
grid_g3_p3_s6_c0,3,3,6,0,8944271.90999916,0.675,0.35,0.0,0.0016396,1.57109,1.5694504,0.184381,615,0.043478260869565216,0.0
grid_g0_p3_s6_c1,0,3,6,1,1000000.0,0.675,0.35,500.0,0.00236419,1.98735,1.98498581,0.261624,533,0.06055900621118013,0.07919254658385093
grid_g6_p3_s5_c5,6,3,5,5,80000000.00000003,0.675,0.2916666666666666,2500.0,0.00218109,0.706577,0.70439591,0.179142,629,0.021739130434782608,0.0015527950310559005
grid_g5_p3_s5_c6,5,3,5,6,38539699.35995991,0.675,0.2916666666666666,3000.0,0.00104221,0.895982,0.8949397899999999,0.192129,609,0.049689440993788817,0.003105590062111801
grid_g1_p3_s6_c1,1,3,6,1,2075781.6311124284,0.675,0.35,500.0,0.0021847,1.98333,1.9811453,0.29892199999999997,558,0.06987577639751552,0.03260869565217391
grid_g4_p3_s6_c0,4,3,6,0,18566355.33445113,0.675,0.35,0.0,0.00346465,1.44594,1.44247535,0.177748,609,0.052795031055900624,0.0
grid_g2_p3_s6_c1,2,3,6,1,4308869.380063765,0.675,0.35,500.0,0.00157305,1.92912,1.92754695,0.290474,593,0.07453416149068323,0.0015527950310559005
grid_g3_p3_s6_c1,3,3,6,1,8944271.90999916,0.675,0.35,500.0,0.000865657,1.5834,1.5825343429999998,0.308917,592,0.06987577639751552,0.004658385093167702
grid_g0_p3_s6_c2,0,3,6,2,1000000.0,0.675,0.35,1000.0,0.00630902,1.98542,1.97911098,0.277441,514,0.07919254658385093,0.08385093167701864
grid_g6_p3_s5_c6,6,3,5,6,80000000.00000003,0.675,0.2916666666666666,3000.0,0.00265101,0.739848,0.7371969899999999,0.20565799999999998,625,0.029503105590062112,0.0
grid_g5_p3_s6_c0,5,3,6,0,38539699.35995991,0.675,0.35,0.0,0.000193192,1.39788,1.397686808,0.147236,621,0.034161490683229816,0.0
grid_g1_p3_s6_c2,1,3,6,2,2075781.6311124284,0.675,0.35,1000.0,0.00238825,1.97887,1.9764817499999998,0.307399,553,0.07763975155279502,0.04813664596273292
grid_g4_p3_s6_c1,4,3,6,1,18566355.33445113,0.675,0.35,500.0,0.00356747,1.4438,1.44023253,0.23074999999999998,609,0.04813664596273292,0.0015527950310559005
grid_g2_p3_s6_c2,2,3,6,2,4308869.380063765,0.675,0.35,1000.0,0.00103692,1.97632,1.97528308,0.312254,575,0.07298136645962733,0.024844720496894408
grid_g6_p3_s6_c0,6,3,6,0,80000000.00000003,0.675,0.35,0.0,0.00367142,1.32267,1.31899858,0.125755,622,0.03260869565217391,0.0
grid_g3_p3_s6_c2,3,3,6,2,8944271.90999916,0.675,0.35,1000.0,0.00106458,1.61969,1.61862542,0.266347,592,0.062111801242236024,0.0015527950310559005
grid_g0_p3_s6_c3,0,3,6,3,1000000.0,0.675,0.35,1500.0,0.00191858,1.98845,1.9865314200000002,0.263719,517,0.09161490683229814,0.08385093167701864
grid_g5_p3_s6_c1,5,3,6,1,38539699.35995991,0.675,0.35,500.0,0.00340682,1.30858,1.3051731800000002,0.186669,617,0.031055900621118012,0.0015527950310559005
grid_g1_p3_s6_c3,1,3,6,3,2075781.6311124284,0.675,0.35,1500.0,0.000234419,1.98436,1.9841255809999998,0.355691,556,0.06987577639751552,0.05434782608695652
grid_g4_p3_s6_c2,4,3,6,2,18566355.33445113,0.675,0.35,1000.0,0.000473322,1.50411,1.5036366780000001,0.255285,607,0.046583850931677016,0.003105590062111801
grid_g2_p3_s6_c3,2,3,6,3,4308869.380063765,0.675,0.35,1500.0,0.00415671,1.96141,1.9572532900000001,0.33444799999999997,571,0.09627329192546584,0.010869565217391304
grid_g3_p3_s6_c3,3,3,6,3,8944271.90999916,0.675,0.35,1500.0,0.000537837,1.57215,1.571612163,0.301833,592,0.059006211180124224,0.009316770186335404
grid_g6_p3_s6_c1,6,3,6,1,80000000.00000003,0.675,0.35,500.0,0.00289789,1.21239,1.20949211,0.171457,615,0.034161490683229816,0.0
grid_g0_p3_s6_c4,0,3,6,4,1000000.0,0.675,0.35,2000.0,0.00231346,1.97627,1.9739565399999999,0.401287,536,0.062111801242236024,0.07919254658385093
grid_g5_p3_s6_c2,5,3,6,2,38539699.35995991,0.675,0.35,1000.0,0.00244876,1.81837,1.81592124,0.167745,606,0.04192546583850932,0.009316770186335404
grid_g4_p3_s6_c3,4,3,6,3,18566355.33445113,0.675,0.35,1500.0,0.00114583,1.25065,1.24950417,0.266003,597,0.055900621118012424,0.0
grid_g1_p3_s6_c4,1,3,6,4,2075781.6311124284,0.675,0.35,2000.0,0.00046445,1.96085,1.96038555,0.347632,538,0.07298136645962733,0.07453416149068323
grid_g2_p3_s6_c4,2,3,6,4,4308869.380063765,0.675,0.35,2000.0,0.000329456,1.9869,1.986570544,0.351645,581,0.06677018633540373,0.023291925465838508
grid_g3_p3_s6_c4,3,3,6,4,8944271.90999916,0.675,0.35,2000.0,0.00399882,1.67697,1.67297118,0.302186,599,0.06055900621118013,0.0015527950310559005
grid_g5_p3_s6_c3,5,3,6,3,38539699.35995991,0.675,0.35,1500.0,0.00179301,1.5024,1.5006069899999999,0.16039599999999998,621,0.017080745341614908,0.006211180124223602
grid_g0_p3_s6_c5,0,3,6,5,1000000.0,0.675,0.35,2500.0,0.00259356,1.97476,1.97216644,0.303766,527,0.06366459627329192,0.08695652173913043
grid_g6_p3_s6_c2,6,3,6,2,80000000.00000003,0.675,0.35,1000.0,0.00448511,1.12238,1.1178948899999999,0.182647,610,0.03571428571428571,0.015527950310559006
grid_g1_p3_s6_c5,1,3,6,5,2075781.6311124284,0.675,0.35,2500.0,0.000618771,1.96695,1.966331229,0.202708,520,0.07453416149068323,0.10093167701863354
grid_g4_p3_s6_c4,4,3,6,4,18566355.33445113,0.675,0.35,2000.0,0.00121295,1.90009,1.89887705,0.180332,623,0.021739130434782608,0.0
grid_g2_p3_s6_c5,2,3,6,5,4308869.380063765,0.675,0.35,2500.0,0.00041253,1.74853,1.74811747,0.298869,590,0.062111801242236024,0.012422360248447204
grid_g3_p3_s6_c5,3,3,6,5,8944271.90999916,0.675,0.35,2500.0,0.00164691,1.83938,1.83773309,0.234477,599,0.031055900621118012,0.031055900621118012
grid_g6_p3_s6_c3,6,3,6,3,80000000.00000003,0.675,0.35,1500.0,0.00170302,1.22513,1.22342698,0.16869699999999999,630,0.009316770186335404,0.0
grid_g0_p3_s6_c6,0,3,6,6,1000000.0,0.675,0.35,3000.0,0.00591531,1.98964,1.98372469,0.292562,524,0.07142857142857142,0.08695652173913043
grid_g5_p3_s6_c4,5,3,6,4,38539699.35995991,0.675,0.35,2000.0,0.00347842,1.60741,1.60393158,0.160939,617,0.020186335403726708,0.018633540372670808
grid_g4_p3_s6_c5,4,3,6,5,18566355.33445113,0.675,0.35,2500.0,0.00360512,1.57066,1.56705488,0.214169,609,0.03881987577639751,0.003105590062111801
grid_g1_p3_s6_c6,1,3,6,6,2075781.6311124284,0.675,0.35,3000.0,0.00533033,1.98398,1.97864967,0.26548,587,0.049689440993788817,0.034161490683229816
grid_g2_p3_s6_c6,2,3,6,6,4308869.380063765,0.675,0.35,3000.0,0.00170907,1.8517,1.84999093,0.242219,607,0.05124223602484472,0.003105590062111801
